"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"NA/11/2021/9553/5"	"10"	"99632"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/5-10-99632-sei/164727/126441/Pollachius virens-1-19"	4300	75	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"10"	"99632"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/5-10-99632-sei/164727/126441/Pollachius virens-1-20"	4610	79	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-1"	2750	71	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-2"	4020	78	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-3"	4790	82	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-4"	5380	86	1	"IndividualWeight"	11	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-5"	2840	74	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-6"	3030	70	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-7"	2850	68	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-8"	4330	75	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-9"	3060	69	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-10"	4750	80	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-11"	7350	93	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-12"	4240	81	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-13"	5020	84	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-14"	4050	79	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-15"	5610	86	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-16"	5950	92	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-17"	3630	74	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-18"	4000	75	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-19"	5550	90	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/5-11-99633-sei/164727/126441/Pollachius virens-1-20"	4460	80	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-1"	3560	70	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-2"	11710	106	1	"IndividualWeight"	16	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-3"	4400	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"4"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-4"	4610	82	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"5"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-5"	3500	72	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"6"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-6"	1340	51	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"7"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-7"	1280	49	1	"IndividualWeight"	3	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"8"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-8"	1210	50	1	"IndividualWeight"	4	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"9"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-9"	3280	68	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"10"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-10"	2040	58	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"11"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-11"	4040	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"12"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-12"	2460	58	1	"IndividualWeight"	4	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"13"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-13"	3160	68	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"14"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-14"	1630	55	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"15"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-15"	1410	53	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"16"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-16"	4130	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"17"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-17"	1760	56	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"18"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-18"	1130	46	1	"IndividualWeight"	4	"F"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"19"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-19"	1030	44	1	"IndividualWeight"	3	"M"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"3"	"20"	"NA/11/2021/9553/5-12-99634-sei/164727/126441/Pollachius virens-3-20"	1080	47	1	"IndividualWeight"	4	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-1"	2570	67	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-2"	3420	72	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-3"	3660	76	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-4"	2160	62	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-5"	2680	65	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-6"	3220	72	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-7"	3100	71	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-8"	2710	67	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-9"	2470	64	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-10"	2200	63	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-11"	2930	70	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-12"	2110	63	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-13"	2230	63	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-14"	3390	73	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-15"	3750	74	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"16"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-16"	3730	77	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"17"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-17"	2880	68	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"18"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-18"	2870	68	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"19"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-19"	3700	74	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"2"	"20"	"NA/11/2021/9553/5-15-99637-sei/164727/126441/Pollachius virens-2-20"	2100	62	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-1"	1400	53	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-2"	1520	55	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-3"	1890	57	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-4"	1650	55	1	"IndividualWeight"	4	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-5"	1450	52	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-6"	1550	53	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-7"	1630	54	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-8"	1270	52	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-9"	1410	54	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-10"	1450	54	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-11"	1170	49	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-12"	1580	52	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-13"	1230	52	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-14"	1340	53	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-15"	2060	62	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"16"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-16"	1370	53	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"17"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-17"	1590	55	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"18"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-18"	1170	50	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"19"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-19"	1260	52	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"2"	"20"	"NA/11/2021/9553/5-16-99638-sei/164727/126441/Pollachius virens-2-20"	1100	51	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-1"	4009.5	72	1	"IndividualWeight"	8	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-2"	1431	50	1	"IndividualWeight"	4	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-3"	2052	57	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"4"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-4"	2052	58	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"5"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-5"	1269	48	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"6"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-6"	3280.5	67	1	"IndividualWeight"	6	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"7"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-7"	2430	60	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"8"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-8"	2889	65	1	"IndividualWeight"	7	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"9"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-9"	1323	51	1	"IndividualWeight"	4	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"10"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-10"	2362.5	58	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"11"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-11"	1701	53	1	"IndividualWeight"	4	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"12"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-12"	2160	59	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"13"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-13"	3537	69	1	"IndividualWeight"	6	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"14"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-14"	1323	49	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"15"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-15"	1822.5	54	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"16"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-16"	2767.5	62	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"17"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-17"	2524.5	60	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"18"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-18"	3793.5	70	1	"IndividualWeight"	8	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"19"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-19"	1984.5	59	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"3"	"20"	"NA/11/2021/9553/5-18-99640-sei/164727/126441/Pollachius virens-3-20"	1822.5	52	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-1"	1714.5	54	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-2"	2025	58	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-3"	1768.5	55	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-4"	1431	51	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-5"	2092.5	56	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-6"	1539	54	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-7"	1944	55	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-8"	1863	56	1	"IndividualWeight"	4	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-9"	1120.5	49	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-10"	2322	60	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-11"	1498.5	52	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-12"	1566	53	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-13"	1998	57	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-14"	2011.5	58	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-15"	1863	55	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"16"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-16"	1255.5	49	1	"IndividualWeight"	4	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"17"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-17"	1741.5	54	1	"IndividualWeight"	5	NA
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"2"	"18"	"NA/11/2021/9553/5-19-99641-sei/164727/126441/Pollachius virens-2-18"	1242	50	1	"IndividualWeight"	5	NA
